+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        1024,      1024,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        1024,      1024,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,         400,       400,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        1000,      1000,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,       10240,     10240,            0
+DATA/DCDB_TCH_BOM/027E5A394E7AA930E0630,                              ,        7168,      7168,            0
